method,dataset,split_id,repeat_id,seed,success,notes,dataset_root,split_file,num_nodes,num_edges,num_classes,train_count,val_count,test_count,graph_symmetrized,self_loops_added,features_normalized_for_propagation,graph_treated_as_undirected,tuning_runtime_sec,method_runtime_sec,total_runtime_sec,parameter_source,parameter_tuning_target_method,tuned_separately_for_this_method,is_distinct_method_variant,parent_method,val_acc,test_acc,mlp_hidden,mlp_layers,mlp_dropout,mlp_lr,mlp_weight_decay,mlp_epochs,a_values,selected_threshold_high,selected_weights,fraction_test_nodes_uncertain,fraction_test_nodes_changed_from_mlp,acc_test_confident_nodes,acc_test_uncertain_nodes,feature_knn_used,feature_knn_k,avg_runtime_overhead_over_mlp_sec,diagnostics_path
prop_only,cornell,8,1,134501,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_8.npz,183,557,5,87,59,37,True,False,True,True,1.4395585230085999,0.015877945988904685,1.4554364689975046,tuned_on_predictclass_then_reused,predictclass,True,True,,0.5932203389830508,0.32432432432432434,,,,,,,"[0.08749918879533175, -0.41717013370465067, 0.4831773349883051, 0.023709136685106103, 0.2343215350605384, 0.02268075078744849, 0.8963961896937818, 1.021356278060142]",,,,,,,,,,
selective_graph_correction,cornell,8,1,134501,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_8.npz,183,557,5,87,59,37,True,False,True,True,0.0012072639947291464,0.005296039977110922,0.006503303971840069,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7966101694915254,0.7567567567567568,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.05405405405405406,0.02702702702702703,0.8,0.0,False,5,0.006503303971840069,logs/cornell_selective_graph_correction_split8_rep1.json
mlp_only,cornell,8,2,134502,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_8.npz,183,557,5,87,59,37,True,False,True,True,0.22347604998503812,7.91469938121736e-05,0.2235551969788503,mlp_only_self_tuned,mlp_only,True,True,,0.7627118825912476,0.7297297120094299,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,8,2,134502,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_8.npz,183,557,5,87,59,37,True,False,True,True,1.4400695569929667,0.016259035997791216,1.456328592990758,tuned_on_predictclass_then_reused,predictclass,True,True,,0.559322033898305,0.35135135135135137,,,,,,,"[0.43937560730666525, -0.12453643210536952, 0.2657663429576971, 0.4663107254479884, 0.2897820092457106, 0.029856740200093913, 0.5392210473779966, 1.233179010737289]",,,,,,,,,,
selective_graph_correction,cornell,8,2,134502,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_8.npz,183,557,5,87,59,37,True,False,True,True,0.0012081610038876534,0.005321331962477416,0.006529492966365069,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7457627118644068,0.7027027027027027,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.05405405405405406,0.02702702702702703,0.7142857142857143,0.5,False,5,0.006529492966365069,logs/cornell_selective_graph_correction_split8_rep2.json
mlp_only,cornell,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_9.npz,183,557,5,87,59,37,True,False,True,True,0.22469729802105576,8.455599891021848e-05,0.22478185401996598,mlp_only_self_tuned,mlp_only,True,True,,0.7627118825912476,0.7297297120094299,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_9.npz,183,557,5,87,59,37,True,False,True,True,1.4323678330110852,0.016591591003816575,1.4489594240149017,tuned_on_predictclass_then_reused,predictclass,True,True,,0.576271186440678,0.4594594594594595,,,,,,,"[0.22225172856988656, -0.3539115808619324, 0.18385095739669904, 0.072467897270939, 0.10425473254163985, 0.06894841461912032, 0.4643333463593278, 0.6070613987323158]",,,,,,,,,,
selective_graph_correction,cornell,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_9.npz,183,557,5,87,59,37,True,False,True,True,0.0011713300191331655,0.005298976990161464,0.006470307009294629,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7627118644067796,0.7297297297297297,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.05405405405405406,0.0,0.7714285714285715,0.0,False,5,0.006470307009294629,logs/cornell_selective_graph_correction_split9_rep0.json
mlp_only,cornell,9,1,134601,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_9.npz,183,557,5,87,59,37,True,False,True,True,0.21818592402269132,7.514501339755952e-05,0.21826106903608888,mlp_only_self_tuned,mlp_only,True,True,,0.7288135886192322,0.7027027010917664,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,9,1,134601,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_9.npz,183,557,5,87,59,37,True,False,True,True,1.4396978380100336,0.016462341998703778,1.4561601800087374,tuned_on_predictclass_then_reused,predictclass,True,True,,0.5423728813559322,0.4594594594594595,,,,,,,"[0.28166257092033736, -0.04656175369586246, 0.06667356371027122, 0.35694918954661065, 0.17120514602994139, 0.06600874561413904, 0.8255365466404343, 1.3516182462615332]",,,,,,,,,,
selective_graph_correction,cornell,9,1,134601,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_9.npz,183,557,5,87,59,37,True,False,True,True,0.0011575949902180582,0.005278728989651427,0.006436323979869485,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7288135593220338,0.7027027027027027,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.0,0.0,0.7027027027027027,,False,5,0.006436323979869485,logs/cornell_selective_graph_correction_split9_rep1.json
mlp_only,cornell,9,2,134602,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_9.npz,183,557,5,87,59,37,True,False,True,True,0.21799952801666223,7.509099668823183e-05,0.21807461901335046,mlp_only_self_tuned,mlp_only,True,True,,0.7457627058029175,0.7297297120094299,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,9,2,134602,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_9.npz,183,557,5,87,59,37,True,False,True,True,1.4138987180194817,0.015306226996472105,1.4292049450159539,tuned_on_predictclass_then_reused,predictclass,True,True,,0.6101694915254238,0.4864864864864865,,,,,,,"[0.4433420113660722, -0.11923898660925591, 0.3097839240895729, 0.01843977731279095, 0.09059977296100258, 0.002035592967219535, 0.8843705632944314, 0.9831757018606325]",,,,,,,,,,
selective_graph_correction,cornell,9,2,134602,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_9.npz,183,557,5,87,59,37,True,False,True,True,0.0011488489981275052,0.005065420991741121,0.006214269989868626,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7457627118644068,0.7297297297297297,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.05405405405405406,0.0,0.7714285714285715,0.0,False,5,0.006214269989868626,logs/cornell_selective_graph_correction_split9_rep2.json
