method,dataset,split_id,repeat_id,seed,success,notes,dataset_root,split_file,num_nodes,num_edges,num_classes,train_count,val_count,test_count,graph_symmetrized,self_loops_added,features_normalized_for_propagation,graph_treated_as_undirected,tuning_runtime_sec,method_runtime_sec,total_runtime_sec,parameter_source,parameter_tuning_target_method,tuned_separately_for_this_method,is_distinct_method_variant,parent_method,val_acc,test_acc,mlp_hidden,mlp_layers,mlp_dropout,mlp_lr,mlp_weight_decay,mlp_epochs,a_values,selected_threshold_high,selected_weights,fraction_test_nodes_uncertain,fraction_test_nodes_changed_from_mlp,acc_test_confident_nodes,acc_test_uncertain_nodes,feature_knn_used,feature_knn_k,avg_runtime_overhead_over_mlp_sec,diagnostics_path
prop_only,cora,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_5.npz,2708,10556,7,1192,796,497,True,False,True,True,18.765569358001812,0.2154090929980157,18.980978450999828,tuned_on_predictclass_then_reused,predictclass,True,True,,0.8015075376884422,0.8148893360160966,,,,,,,"[0.1473809567998437, 5.652854936544238, 1.9453112107188781, 0.0171942241093217, 0.19053780860362773, 0.00016307168016798103, 0.5140239243070017, 0.5449189272806536]",,,,,,,,,,
selective_graph_correction,cora,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_5.npz,2708,10556,7,1192,796,497,True,False,True,True,0.0030117389978840947,0.07281593099469319,0.07582766999257728,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7286432160804021,0.7464788732394366,,,,,,,,0.551519,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.21327967806841047,0.04225352112676056,0.7953964194373402,0.5660377358490566,False,5,0.07582766999257728,logs/cora_selective_graph_correction_split5_rep0.json
mlp_only,cora,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_6.npz,2708,10556,7,1192,796,497,True,False,True,True,0.8904388749942882,9.687899728305638e-05,0.8905357539915713,mlp_only_self_tuned,mlp_only,True,True,,0.7211055159568787,0.6800804734230042,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cora,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_6.npz,2708,10556,7,1192,796,497,True,False,True,True,18.9760020810063,0.215715940008522,19.19171802101482,tuned_on_predictclass_then_reused,predictclass,True,True,,0.8153266331658291,0.7907444668008048,,,,,,,"[0.018100020988059018, 4.8851020574391, 2.74841383931015, 0.004424760214444934, 0.0833339555113254, 0.026657855260656973, 0.6803760552909519, 0.6080549013615322]",,,,,,,,,,
selective_graph_correction,cora,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_6.npz,2708,10556,7,1192,796,497,True,False,True,True,0.0028723719879053533,0.0743655919941375,0.07723796398204286,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7525125628140703,0.716297786720322,,,,,,,,0.582062,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.193158953722334,0.060362173038229376,0.7680798004987531,0.5,False,5,0.07723796398204286,logs/cora_selective_graph_correction_split6_rep0.json
mlp_only,cora,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_7.npz,2708,10556,7,1192,796,497,True,False,True,True,0.8899435880011879,0.00010600598761811852,0.890049593988806,mlp_only_self_tuned,mlp_only,True,True,,0.7047738432884216,0.6861166954040527,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cora,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_7.npz,2708,10556,7,1192,796,497,True,False,True,True,19.02938114000426,0.21604827599367127,19.245429415997933,tuned_on_predictclass_then_reused,predictclass,True,True,,0.8178391959798995,0.8329979879275654,,,,,,,"[0.2033665170369095, 1.547445393683334, 2.9603550577680378, 0.027499742866812005, 0.1474372638067105, 0.06573986948453768, 0.83408743606176, 0.673146181737737]",,,,,,,,,,
selective_graph_correction,cora,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_7.npz,2708,10556,7,1192,796,497,True,False,True,True,0.002817335000145249,0.07415679100085981,0.07697412600100506,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.742462311557789,0.7263581488933601,,,,,,,,0.603994,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.22535211267605634,0.04627766599597585,0.7818181818181819,0.5357142857142857,False,5,0.07697412600100506,logs/cora_selective_graph_correction_split7_rep0.json
mlp_only,cora,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_8.npz,2708,10556,7,1192,796,497,True,False,True,True,0.8918799459934235,0.000100121003924869,0.8919800669973483,mlp_only_self_tuned,mlp_only,True,True,,0.7072864174842834,0.6861166954040527,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cora,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_8.npz,2708,10556,7,1192,796,497,True,False,True,True,18.923079659987707,0.21653357399918605,19.139613233986893,tuned_on_predictclass_then_reused,predictclass,True,True,,0.8165829145728644,0.8169014084507042,,,,,,,"[0.2999641703581115, 2.1632228582764945, 1.5855281358406428, 0.033528708094552606, 0.20249702096530964, 0.0029738201799408004, 0.41001930544615517, 0.2633167841252789]",,,,,,,,,,
selective_graph_correction,cora,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_8.npz,2708,10556,7,1192,796,497,True,False,True,True,0.0028568309935508296,0.07429802299884614,0.07715485399239697,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7550251256281407,0.7243460764587525,,,,,,,,0.597909,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.20321931589537223,0.056338028169014086,0.7702020202020202,0.5445544554455446,False,5,0.07715485399239697,logs/cora_selective_graph_correction_split8_rep0.json
mlp_only,cora,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_9.npz,2708,10556,7,1192,796,497,True,False,True,True,0.8952301249955781,8.086799061857164e-05,0.8953109929861967,mlp_only_self_tuned,mlp_only,True,True,,0.7022613286972046,0.7223340272903442,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cora,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_9.npz,2708,10556,7,1192,796,497,True,False,True,True,18.939769374002935,0.21588509999855887,19.155654474001494,tuned_on_predictclass_then_reused,predictclass,True,True,,0.8278894472361809,0.806841046277666,,,,,,,"[0.26417815090160945, 6.381674346491737, 2.3396979328594227, 0.001857905816513017, 0.1559336054860833, 0.025394809952948218, 0.8473649087015698, 0.3350420310111475]",,,,,,,,,,
selective_graph_correction,cora,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_9.npz,2708,10556,7,1192,796,497,True,False,True,True,0.002812481005094014,0.07416209300572518,0.0769745740108192,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7361809045226131,0.7464788732394366,,,,,,,,0.540665,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.20925553319919518,0.04024144869215292,0.7837150127226463,0.6057692307692307,False,5,0.0769745740108192,logs/cora_selective_graph_correction_split9_rep0.json
mlp_only,citeseer,0,0,133700,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_0.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.602388172002975,9.626199607737362e-05,1.6024844339990523,mlp_only_self_tuned,mlp_only,True,True,,0.6826291084289551,0.6756756901741028,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,0,0,133700,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_0.npz,3327,9104,6,1596,1065,666,True,False,True,True,75.94775459599623,0.7950266219995683,76.7427812179958,tuned_on_predictclass_then_reused,predictclass,True,True,,0.7145539906103286,0.6846846846846847,,,,,,,"[0.44622125392846096, 1.3020451377193494, 1.5997275879283421, 0.003932144677275151, 0.06231477559185689, 0.07230949641183722, 0.704479508643284, 0.15118820593024118]",,,,,,,,,,
selective_graph_correction,citeseer,0,0,133700,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_0.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.0037317020032787696,0.18831541399413254,0.1920471159974113,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.707981220657277,0.7057057057057057,,,,,,,,0.575245,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.21771771771771772,0.04954954954954955,0.7523992322456814,0.5379310344827586,False,5,0.1920471159974113,logs/citeseer_selective_graph_correction_split0_rep0.json
mlp_only,citeseer,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_1.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.5952550469955895,9.21829923754558e-05,1.595347229987965,mlp_only_self_tuned,mlp_only,True,True,,0.6920188069343567,0.6801801919937134,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_1.npz,3327,9104,6,1596,1065,666,True,False,True,True,81.29327308401116,0.8866914600075688,82.17996454401873,tuned_on_predictclass_then_reused,predictclass,True,True,,0.7023474178403756,0.7192192192192193,,,,,,,"[0.4791507176277545, 4.120283943739414, 2.692651718603196, 0.0047543133253140635, 0.10443749892652752, 0.0698027107718971, 0.4728484519440628, 0.7545388800592324]",,,,,,,,,,
selective_graph_correction,citeseer,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_1.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.003942398994695395,0.19768736400874332,0.2016297630034387,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7061032863849765,0.7117117117117117,,,,,,,,0.601919,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.21171171171171171,0.052552552552552555,0.7638095238095238,0.5177304964539007,False,5,0.2016297630034387,logs/citeseer_selective_graph_correction_split1_rep0.json
mlp_only,citeseer,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_2.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.599131639013649,0.00010693600052036345,1.5992385750141693,mlp_only_self_tuned,mlp_only,True,True,,0.6863849759101868,0.6786786913871765,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_2.npz,3327,9104,6,1596,1065,666,True,False,True,True,84.78223009700014,0.8065913629980059,85.58882145999814,tuned_on_predictclass_then_reused,predictclass,True,True,,0.6995305164319249,0.6891891891891891,,,,,,,"[0.15289067267430173, 6.382113386617973, 0.570803530361842, 0.0024018418092601745, 0.26432092667583024, 0.04751521394763863, 0.6297235030952453, 0.7696606428370211]",,,,,,,,,,
selective_graph_correction,citeseer,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_2.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.003925750992493704,0.18736271899251733,0.19128846998501103,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7070422535211267,0.7072072072072072,,,,,,,,0.535475,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.18768768768768768,0.04804804804804805,0.7412199630314233,0.56,False,5,0.19128846998501103,logs/citeseer_selective_graph_correction_split2_rep0.json
mlp_only,citeseer,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_3.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.6059224730124697,0.00012318100198172033,1.6060456540144514,mlp_only_self_tuned,mlp_only,True,True,,0.6723004579544067,0.6786786913871765,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_3.npz,3327,9104,6,1596,1065,666,True,False,True,True,80.75429410699871,0.9595714110037079,81.71386551800242,tuned_on_predictclass_then_reused,predictclass,True,True,,0.7258215962441315,0.7147147147147147,,,,,,,"[0.05554577434091601, 2.1867535366425783, 2.290359167376562, 0.001047640283537099, 0.2443994878586353, 0.049021783287214085, 0.6703512549632749, 0.013934659023495333]",,,,,,,,,,
selective_graph_correction,citeseer,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_3.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.004151443994487636,0.2122560409916332,0.21640748498612083,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.6957746478873239,0.6981981981981982,,,,,,,,0.546316,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.21621621621621623,0.05555555555555555,0.7413793103448276,0.5416666666666666,False,5,0.21640748498612083,logs/citeseer_selective_graph_correction_split3_rep0.json
mlp_only,citeseer,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_4.npz,3327,9104,6,1017,679,424,True,False,True,True,1.5964839879889041,0.00013017999299336225,1.5966141679818975,mlp_only_self_tuned,mlp_only,True,True,,0.6848306059837341,0.7099056839942932,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_4.npz,3327,9104,6,1017,679,424,True,False,True,True,79.91233403100341,1.0693270729971118,80.98166110400052,tuned_on_predictclass_then_reused,predictclass,True,True,,0.7098674521354934,0.7051886792452831,,,,,,,"[0.06206462266936397, 6.077067496575542, 1.4397959456460094, 0.0016795704428154146, 0.2838710063047968, 0.010886675655585388, 0.8915698071037887, 0.09018352040275268]",,,,,,,,,,
selective_graph_correction,citeseer,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_4.npz,3327,9104,6,1017,679,424,True,False,True,True,0.003100064001046121,0.18115838900848757,0.1842584530095337,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7142857142857143,0.7405660377358491,,,,,,,,0.684701,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.25707547169811323,0.06132075471698113,0.8,0.5688073394495413,False,5,0.1842584530095337,logs/citeseer_selective_graph_correction_split4_rep0.json
mlp_only,citeseer,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_5.npz,3327,9104,6,1017,679,424,True,False,True,True,1.617703490992426,0.00010123199899680912,1.6178047229914228,mlp_only_self_tuned,mlp_only,True,True,,0.6951398849487305,0.6745283007621765,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_5.npz,3327,9104,6,1017,679,424,True,False,True,True,84.64233217299625,1.0216163769946434,85.66394854999089,tuned_on_predictclass_then_reused,predictclass,True,True,,0.6833578792341679,0.6580188679245284,,,,,,,"[0.1473809567998437, 5.652854936544238, 1.9453112107188781, 0.0171942241093217, 0.19053780860362773, 0.00016307168016798103, 0.5140239243070017, 0.5449189272806536]",,,,,,,,,,
selective_graph_correction,citeseer,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_5.npz,3327,9104,6,1017,679,424,True,False,True,True,0.003163975998177193,0.18054274898895528,0.18370672498713247,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7319587628865979,0.7099056603773585,,,,,,,,0.487888,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.22169811320754718,0.05188679245283019,0.7515151515151515,0.5638297872340425,False,5,0.18370672498713247,logs/citeseer_selective_graph_correction_split5_rep0.json
mlp_only,citeseer,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_6.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.6015127749997191,9.914099064189941e-05,1.601611915990361,mlp_only_self_tuned,mlp_only,True,True,,0.7061032652854919,0.6786786913871765,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_6.npz,3327,9104,6,1596,1065,666,True,False,True,True,79.27910119800072,0.8129011199926026,80.09200231799332,tuned_on_predictclass_then_reused,predictclass,True,True,,0.711737089201878,0.6966966966966966,,,,,,,"[0.3877495321683624, 6.786762874066907, 1.0053266516042667, 0.002074658111550276, 0.2919882543919106, 0.07818263588102342, 0.5633036737788217, 0.43447020967804995]",,,,,,,,,,
selective_graph_correction,citeseer,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_6.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.0038564989954466,0.2992839280050248,0.3031404270004714,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7389671361502348,0.7057057057057057,,,,,,,,0.531455,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.1981981981981982,0.05105105105105105,0.7471910112359551,0.5378787878787878,False,5,0.3031404270004714,logs/citeseer_selective_graph_correction_split6_rep0.json
mlp_only,citeseer,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_7.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.6001861919939984,0.00012482299644034356,1.6003110149904387,mlp_only_self_tuned,mlp_only,True,True,,0.6694835424423218,0.6831831932067871,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_7.npz,3327,9104,6,1596,1065,666,True,False,True,True,77.30253092599742,1.1899884279991966,78.49251935399661,tuned_on_predictclass_then_reused,predictclass,True,True,,0.6957746478873239,0.7177177177177178,,,,,,,"[0.07317375189977998, 4.799448035377089, 0.18104474640524315, 0.006821776540728908, 0.20276861064855373, 0.05584250971575373, 0.829096411065046, 0.8767754479342572]",,,,,,,,,,
selective_graph_correction,citeseer,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_7.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.004193832995952107,0.22149755600548815,0.22569138900144026,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.6985915492957746,0.7087087087087087,,,,,,,,0.544778,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.2072072072072072,0.04954954954954955,0.7613636363636364,0.5072463768115942,False,5,0.22569138900144026,logs/citeseer_selective_graph_correction_split7_rep0.json
mlp_only,citeseer,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_8.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.597356069003581,0.00015624200750607997,1.5975123110110871,mlp_only_self_tuned,mlp_only,True,True,,0.6760563254356384,0.6831831932067871,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_8.npz,3327,9104,6,1596,1065,666,True,False,True,True,83.01704118899943,0.8156493670103373,83.83269055600977,tuned_on_predictclass_then_reused,predictclass,True,True,,0.64037558685446,0.6561561561561562,,,,,,,"[0.31897491140003936, 7.58211799552034, 1.1627484088211768, 0.04141544884339521, 0.22458655066254804, 0.014234320995799722, 0.590777359971828, 0.24044508601813874]",,,,,,,,,,
selective_graph_correction,citeseer,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_8.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.0036778600042453036,0.18650532001629472,0.19018318002054002,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.692018779342723,0.6996996996996997,,,,,,,,0.545535,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.2042042042042042,0.04054054054054054,0.7603773584905661,0.4632352941176471,False,5,0.19018318002054002,logs/citeseer_selective_graph_correction_split8_rep0.json
mlp_only,citeseer,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_9.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.6267941139958566,0.0001413770078215748,1.6269354910036782,mlp_only_self_tuned,mlp_only,True,True,,0.6807511448860168,0.7327327132225037,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_9.npz,3327,9104,6,1596,1065,666,True,False,True,True,85.76041709599667,0.8561253799998667,86.61654247599654,tuned_on_predictclass_then_reused,predictclass,True,True,,0.6892018779342723,0.6966966966966966,,,,,,,"[0.26417815090160945, 6.381674346491737, 2.3396979328594227, 0.001857905816513017, 0.1559336054860833, 0.025394809952948218, 0.8473649087015698, 0.3350420310111475]",,,,,,,,,,
selective_graph_correction,citeseer,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_9.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.004031650998513214,0.19986188401526306,0.20389353501377627,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7098591549295775,0.7537537537537538,,,,,,,,0.688211,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.21021021021021022,0.042042042042042045,0.8079847908745247,0.55,False,5,0.20389353501377627,logs/citeseer_selective_graph_correction_split9_rep0.json
